u_x,u_y
-0.00012712571917302488,-1.1564065581377436
5.9645624788771725,-0.0009473739777787425
21.51999312887534,-4.990581042315702e-5
-0.0008689659703202407,-10.642584135003657
4.248800340557253,-0.9486378749294612
8.371199971843664,0.0007425522104215719
12.510540571335127,-0.00016625161294757767
16.97359068518077,0.0012963511542853942
21.4323438546883,-2.4242675221488863
21.227680783132367,-4.911865083667871
21.01776442928596,-7.459819301309431
15.67082699556211,-10.153238120202216
10.412370876661912,-10.320460710870062
5.160244686321985,-10.52729405195423
0.0012277190521257616,-8.352576526993664
-0.0002686188396821262,-6.079656330332065
-0.0007124333503943687,-3.8817478302828063
4.074670754683714,-4.717952037130976
16.93134424968643,-3.7024955105322093
13.252406817847914,-7.696448229446995
10.405165412667932,-1.6205013044931256
4.096925132508126,-2.4989045026266723
5.297149785171564,-0.7402861333909058
7.770188398606301,-8.069117609537
10.850105838787375,-6.033202485501422
2.30837630036333,-1.9964995556383442
17.285181763852297,-6.182128351067017
14.621481967555688,-1.8654000672942788
3.691422872133269,-7.029305464858437
11.638821752506349,-3.861876927146523
7.374707340065722,-3.2222879144201846
7.171034440649924,-1.501063616376684
17.16971898120544,-8.235638781276311
18.327067339494448,-1.6019582696991568
3.3135550337422535,-8.96004554410993
7.194075485390177,-5.654096206722862
13.990956148948056,-5.490091080730629
20.874891498574467,-10.03028350324735
